order_id,user_id,order_number,product_id
2925118,49665,4,18434
213296,179887,3,17110
2384580,139359,17,45698
350118,85085,9,49192
2840559,173562,7,12456
2265291,113552,35,29334
1678203,153932,8,31915
2243134,195274,17,18102
1820881,52180,66,45066
152350,162789,2,28204
719357,37605,3,23734
1881099,15023,13,46962
740498,105318,6,5720
458469,90274,31,38739
1574645,77325,32,35034
2272658,114796,33,34126
3306042,115489,3,15404
2975035,8098,2,19887
1384684,140256,4,26224
1156831,92876,34,16303
392041,161186,1,12341
735934,177766,1,13176
3278611,106916,6,13176
2889017,23969,1,15386
1959483,39300,5,21137
3254129,167006,2,17397
1582108,127540,3,46346
2581954,81059,5,8021
3229549,203868,1,22699
2260810,179055,10,48697
2764612,131868,84,42828
763384,175097,87,27104
599174,89304,73,25133
2082734,15822,4,39162
3318732,92324,64,39877
1255326,101601,3,13380
901113,21171,22,25072
2476171,11605,17,47209
1066214,154672,12,38275
148871,24040,13,32127
713228,63954,6,11520
2766350,70549,4,45413
1456204,184326,4,6987
1395550,118903,3,16797
864611,67938,6,26209
2041314,51665,1,30489
2264179,178076,8,10246
1382094,160568,6,40396
3160112,72785,52,47209
2386791,64142,20,28842
70738,119643,1,31759
1622378,68001,20,12218
1737415,174920,23,22372
2314251,124888,2,48726
2157604,59803,12,19173
2072462,29509,4,8479
2499384,109454,5,32689
3176589,56801,64,30463
2197824,154860,21,25890
504254,128132,8,47926
2299243,44539,14,16083
2406071,183963,7,15029
2306969,51923,41,38647
175187,132643,11,37825
527301,84065,48,13176
1126263,30379,31,35652
3402178,62866,79,16704
1127815,172573,24,7350
2710921,110111,75,48086
1847973,179202,2,40199
647176,147521,23,26790
2999890,107979,6,4586
2091311,168387,51,21903
180898,166876,4,16953
2900825,196744,5,42265
462915,176478,38,29077
1580663,172034,29,6552
1591820,145643,22,186
340495,68862,4,31020
1028882,84837,54,26032
2550341,25967,24,47526
853700,71178,4,34243
1134741,117904,54,24852
2210093,99627,27,47626
1886884,32073,26,26604
3274604,75220,20,33796
2246050,102931,5,46010
1049706,171121,3,21501
1430099,17925,5,28358
72647,70708,10,2611
531083,186924,23,44661
2067136,23168,3,24097
102051,64026,2,26629
572207,161487,10,42834
2619932,38254,1,5240
2426417,93338,2,30489
674888,34734,31,27999
2551852,12671,13,16848
2105539,196139,12,21386
2542583,43565,18,7676
1931611,165494,2,31506
2809862,138050,27,4210
189423,68221,44,35855
923904,181120,12,47626
41637,26403,24,21292
612715,126088,11,44987
114806,73268,53,7948
1047522,12360,5,49023
2883058,159586,7,5097
3012267,4973,9,48679
3078092,71600,3,6474
1075042,170427,10,8006
496356,48466,75,47766
1907514,21012,55,1374
3324368,153810,5,18531
248304,31182,24,17122
2735761,196424,31,27845
2906317,54653,9,47626
347351,86387,14,30639
1689225,98426,4,20940
1274320,103699,5,28836
8800,89439,65,47380
1635501,56919,3,3874
1724271,128155,40,40199
2200511,151708,11,23165
889731,136404,1,26209
673193,104675,24,40252
1866216,136492,12,5194
128655,80064,12,17400
569181,113696,12,44456
3405742,161312,1,22328
1753641,117527,28,7131
3298785,27514,36,20995
1067307,43766,2,4724
3413538,126446,5,30720
1718867,56426,10,43086
3415708,75242,5,19677
2560015,14514,7,35458
2009620,116401,35,14084
1223895,107666,17,1934
1291642,24631,11,13176
1810351,41973,4,13575
269416,52008,1,35469
1344849,84183,16,420
2821115,79135,3,3988
562900,138312,5,36316
1780868,203464,7,611
2666199,92573,47,49401
354077,11511,63,25126
3166143,200860,20,26131
443074,157895,5,2120
89408,163110,51,14904
1705846,37947,12,8536
1937976,163228,25,42736
837059,17085,4,10621
33018,169603,13,40711
2578476,4122,9,196
2524595,161880,5,9710
95533,99514,30,22556
1912765,167653,6,21137
2863150,105453,13,19003
1558554,169147,30,432
2657471,89581,41,13380
2813736,174789,20,6873
1798538,136218,1,34458
1557736,94350,14,47890
1089856,78515,7,43122
502809,161762,30,12732
1046112,140708,8,12614
458806,85791,4,45066
3194859,2655,7,276
1593709,119899,11,47141
148868,1547,7,49653
194843,80605,85,30720
11871,173850,94,3957
1147631,178252,53,2878
263973,181127,22,47992
885066,187967,10,31651
1141460,95691,3,8274
3236408,156189,4,600
566691,83040,23,21019
2140181,135644,10,9580
2998440,40796,8,48732
1730930,84349,30,24838
916060,93823,24,3481
587856,9239,44,41694
3255459,89108,9,36070
2122841,183417,3,19660
1700767,107184,14,17122
2765,79613,19,31433
1814111,87640,3,19097
1671754,48447,4,26706
2407401,48252,6,38775
731946,179367,7,10151
1755084,181172,22,20122
193918,13669,2,27966
2189921,198949,16,35921
1324309,162357,10,329
644435,108877,3,24852
1311832,133994,12,9901
2404847,3257,2,24852
3377373,109478,70,18537
2434782,59959,25,23102
1477971,102505,1,31927
3328262,107898,12,24964
397448,179970,28,19057
2547970,173356,3,9358
927623,176906,8,790
449389,154901,1,2966
1438516,132331,6,31394
1174615,203295,34,8174
3321128,77542,28,22935
2365324,96667,41,27464
709753,78997,5,20114
1665444,9636,6,11091
2631227,173630,12,19548
191523,97020,10,28985
1575603,198002,53,49235
309502,55049,16,40709
3017087,72699,12,32850
1881855,139083,35,17794
750433,25502,14,37710
1614912,83608,83,14890
1306031,82942,6,12894
1899948,155828,22,30921
277116,50607,32,24186
54965,95605,55,35921
2509560,201946,5,33741
2904248,125927,2,21553
1098236,129429,26,20595
189276,10518,3,26209
1986461,133378,7,3321
1664762,38799,8,27845
2611188,147678,10,26900
1916706,168002,22,36149
306373,184659,6,365
2274278,113978,53,30257
1945587,3830,79,47209
2414866,129290,32,49075
1918071,125897,1,15261
961058,167620,6,4932
2243187,6755,12,47042
3061122,117140,21,49620
2221348,4402,10,24024
14137,187556,5,21162
735023,38099,20,37220
2777596,40287,7,42736
2416236,146269,3,5876
2918207,4559,5,34358
2831315,77440,9,21616
864131,196968,38,24221
3093871,166866,6,9825
2132794,121350,43,33098
1037807,72133,20,22504
1632008,172097,37,33198
920187,8608,19,5479
2101154,113440,7,7948
1146370,6490,10,35221
265196,126643,10,30391
2693854,53029,11,36393
991001,183438,5,6187
415472,7587,7,260
1211262,51103,2,49352
2313587,59706,8,14896
2551735,87020,13,25157
723387,151968,18,19348
2569140,109619,19,8138
2340433,165235,39,18362
556527,49028,12,21903
3361188,70426,12,23744
1950685,112965,4,4799
727127,9976,14,26604
1166375,155933,68,48396
2643098,193014,13,30489
417806,148568,19,35855
2632816,188358,21,24852
1103630,90343,27,24852
2290385,63039,5,29487
2517935,135468,15,41588
98783,101229,12,33754
1165012,127523,2,11477
563197,61079,26,41220
1139962,139477,1,28204
1938560,200269,12,24852
1352217,2033,4,9000
3118871,175570,2,33787
1745946,141735,6,19048
2041738,130192,1,9808
1526184,63369,10,38156
1146575,187190,7,43352
1858918,95040,5,38028
1481338,92367,12,44910
361919,180233,40,32734
3003354,123764,18,3226
1096855,42132,4,47766
1316685,33724,8,25237
1873769,31919,12,31764
1511633,97079,3,24954
1218807,36028,17,47144
3116615,194587,53,42265
1590128,118589,15,49683
2004462,23209,4,10603
3278375,117090,13,14999
1398910,144027,7,3376
2851898,164899,23,8915
2120562,119802,1,24852
3244484,178443,15,19660
1757007,67890,43,43760
1755347,13798,11,44632
1792700,87881,1,21903
1178441,68365,12,19173
2797528,72262,4,12797
2077061,47279,11,22089
2780342,87880,1,26040
2103798,174466,14,47388
1264132,107527,12,31981
254775,92707,51,45535
2637969,146253,11,32331
1833631,150369,5,39408
266791,4377,7,33754
360711,170700,1,27012
1705150,161662,8,38693
1233902,200413,9,1940
3417754,53536,13,8571
2193298,41003,4,15459
2255690,32483,12,46971
1125579,133719,14,210
41350,140047,1,25762
940067,36857,3,34969
364923,139478,24,43352
9681,139589,14,3233
606570,93842,1,14563
548137,195611,2,25211
2015063,91260,1,43076
2313793,92952,57,24964
2576370,117147,4,49270
2940093,11194,3,47734
1112491,179399,9,31040
1715276,7402,35,24852
1494976,154411,45,11520
514304,142072,1,37646
2363475,60046,13,24852
904766,37940,23,5025
2233372,41394,11,45
162204,42444,5,196
2369792,201825,1,44142
2693998,204850,6,43789
2371188,146658,18,48301
819323,12166,45,29095
1523034,175382,1,22883
2704058,25993,9,18740
424257,105044,2,47226
2339258,86379,12,27966
2823669,131658,29,25513
58834,77871,4,5194
2707943,131585,45,39806
2613151,82970,13,6104
2336963,41340,16,21137
3375448,74692,26,12341
2093921,26859,44,24830
1770232,61938,2,17988
2144300,133865,44,13535
2235215,99491,23,6213
2507532,45619,6,21927
3415437,19614,3,11710
3228902,140975,27,29780
3154053,198500,33,33731
3149971,144169,14,4620
2323901,68388,25,11308
2630855,76206,15,26315
2754707,144942,15,21903
2155919,41479,7,26604
3239077,158795,4,12496
284444,68128,35,13646
807701,122700,12,22882
680385,100603,4,42240
976424,139592,1,44303
1938932,21466,5,47766
1019756,111291,9,30827
861122,29970,15,7738
3295050,14478,7,1202
819045,130109,3,4799
1643089,30075,8,8087
3096986,18212,3,39719
2193462,35092,7,18382
2157548,89876,31,26712
887302,45720,19,24184
1681393,185044,11,14627
1251151,71950,2,14147
2999438,192466,6,24829
2518719,109547,5,20938
765954,143975,5,37478
34673,156461,24,4920
2407263,115495,48,21137
2904476,173888,3,4945
2874074,75846,18,24535
29978,106583,12,16396
1809648,132066,8,36036
1171040,51834,21,19125
1294153,119787,4,37766
516766,128852,20,34640
2719260,107170,14,27307
304235,5609,5,16953
2787738,45765,66,17600
3238172,127974,2,28849
307851,194449,30,44422
3005914,155385,8,49111
3099100,98091,9,19348
3054606,194518,11,24964
210242,182963,24,7948
3151899,64447,8,7021
998838,107992,3,17630
1901822,101977,7,5038
495106,171022,10,37257
2313964,121860,43,7948
2743784,131865,48,48004
2345041,142932,22,23909
3158584,157275,3,16518
1839294,121574,9,48745
1409427,97423,1,30839
596879,87672,9,10749
1426753,111593,29,39275
2403829,144836,4,41007
1926140,77652,5,2295
3048308,153121,31,23527
1162449,603,5,1871
2703326,109834,3,15419
3322103,174930,6,23909
1858522,200363,14,21903
829852,129107,5,47766
589784,100367,6,35956
1373566,194408,5,41544
2962931,171839,9,23165
102059,29979,51,36205
902471,72398,18,25686
393187,157158,1,13870
2036904,56833,7,38024
1147528,203382,15,21962
184223,1242,63,25069
696840,22324,15,28985
1486385,181172,33,18670
31267,204324,9,28117
1335416,127095,2,28
393238,109838,3,44487
1002516,152409,46,2536
2743379,175299,3,47209
1760247,78080,4,39411
3295253,130331,17,42959
2331427,80861,54,29213
3370387,191063,19,23288
2368592,150951,5,47495
310610,131050,30,47029
1541735,91730,1,23029
2802585,63385,27,6104
320,17669,1,40348
509862,88300,20,6475
3119439,141936,22,38400
1738979,122423,15,40198
2225972,33976,2,3376
180818,144265,9,28309
2189236,113301,4,39928
1122365,128414,5,8859
2616308,173528,13,24852
1739532,203952,16,35762
482812,33034,2,2086
1603554,73419,5,13042
1241964,60842,9,34217
2749100,80231,4,45646
216741,3365,8,24852
2401256,236,12,11629
184138,7180,2,37977
2056029,81242,5,21616
3223782,20769,17,39216
1408577,205909,9,1957
1501684,122563,10,34
3413935,29912,1,45669
2867590,1981,5,31513
1923364,54472,10,22955
2955381,9841,33,11865
1500305,130634,16,4593
833707,203381,57,38689
530204,183059,41,47888
3317463,12090,2,26079
2876695,1500,2,2120
394292,78070,23,46900
1075366,56232,3,36517
3029948,31716,4,5296
984317,47194,15,5456
2869659,136920,47,21137
1009984,86950,2,31717
1686916,167384,3,5467
2839195,37020,13,38554
127008,150788,2,12576
1522731,188616,52,11824
799005,149246,2,5077
2723673,63245,16,49235
1149867,204112,53,3798
253638,20809,4,31506
2251562,5109,14,33768
317928,204819,8,23892
592948,156837,92,23650
2211300,193570,8,4927
775042,191095,7,8012
3381445,186203,9,25890
393453,42999,3,34197
2940129,174740,10,21070
3125233,121303,3,21137
3326137,25001,1,25588
1870025,151640,39,46720
2650796,27997,2,4306
2988028,31617,42,27247
287827,54507,4,23029
1715571,180250,2,48647
3171071,198679,10,6073
3280207,201997,7,39303
2938115,34489,3,48415
1449214,19767,5,48450
2761308,198218,18,19678
1447378,84018,2,26790
1041238,203039,3,17988
2096288,147390,10,24852
3178420,21591,6,14211
1266441,123581,27,49683
2401892,153730,28,5038
3085486,96093,5,27801
2974356,21027,5,27845
2472570,124512,1,40516
2661548,106695,32,20738
761556,97285,9,16339
3191436,97439,21,21616
2742194,128055,9,31912
2541582,3242,17,35042
2400709,3689,10,20127
2341455,27755,4,30820
2086132,175827,4,1244
698083,157344,2,48963
295241,131915,25,26756
2809518,140591,1,11005
71191,62555,2,30839
2764326,172326,28,13176
1169472,182199,3,33985
2384406,57040,2,13575
1010922,195336,21,32833
126122,187384,6,25017
63390,35107,21,13560
168787,206165,21,5978
3209585,191475,8,17744
1680691,148865,1,20392
1832779,1238,15,9076
705219,278,45,47626
3305054,84919,16,12576
2610682,93183,29,5912
2758101,90870,11,41757
567425,131652,18,46979
471239,88495,17,13772
2653545,193651,3,16759
2660712,170672,1,3798
646254,202039,15,30796
1105662,83162,25,6187
3068299,148130,19,30720
2349420,158864,17,18441
2142783,120027,7,28849
2827255,187905,14,49044
1049376,68165,3,38273
1865674,142863,6,39275
1231033,84596,26,4809
1268591,107106,15,23734
2900448,57148,10,5449
1174604,151334,25,48183
2777224,122608,5,24852
1386204,123816,2,47209
200367,44107,11,13884
532053,78090,19,47144
1834908,103405,60,39928
1910111,14359,2,13948
487462,190811,3,1700
2240463,37887,6,28199
890314,159895,8,41047
1823677,95944,8,5456
553293,173785,13,47986
1637654,14057,4,35227
2992670,89782,9,26032
1330601,154518,20,27086
3063157,106062,17,48175
1594422,102621,11,36144
2487896,177347,11,42936
580027,59979,20,8924
3310876,150747,5,47766
974337,106142,39,27086
458565,55046,8,28931
2169374,189112,8,32405
402786,15811,32,48679
1201472,10927,5,34312
3235421,170865,5,21573
1321506,103402,20,12011
501907,78321,59,39570
2638715,137429,26,9550
135820,6770,2,31154
2975536,156086,2,4889
1731435,165792,24,27514
1905783,155437,22,18023
1984205,187198,1,47766
1191425,186660,52,26242
1430868,100329,34,41679
3369213,188563,14,10912
1809473,31310,69,22957
3411786,198415,18,31964
1963042,99564,4,21053
350916,59299,6,12872
3205455,70440,34,6765
541937,120116,34,22151
3367547,28951,30,21137
2214291,127510,4,39275
1634705,31067,23,12033
1585454,174117,6,15314
1502715,195511,6,24097
2085182,2151,12,26209
448135,22664,31,34126
1178946,119378,2,45066
1271430,194639,45,21955
328999,118017,29,31343
79849,54688,20,27344
1070324,119879,2,24852
823096,200638,19,23233
2871538,19089,20,47990
1968143,121667,46,49235
1031172,141757,6,24320
893017,84645,2,27323
1025435,29059,10,8475
704309,136533,42,11520
2358279,101011,3,3594
187339,27233,57,39628
2538735,12822,4,18091
3362495,175385,14,34134
2817737,148694,77,14553
1883429,115138,1,35147
813537,62677,6,27356
916684,78630,16,39121
1520579,6569,7,48679
1126844,18579,7,945
1828131,49373,26,7412
1811682,19604,50,16278
2783768,154404,2,4987
1491493,91579,23,4562
1086321,54876,42,106
552265,85645,13,47766
885774,57236,5,16797
1165614,194533,74,49044
928212,34948,16,47209
367892,187748,3,45210
2419148,49901,5,18465
119889,37360,16,6046
2466990,93602,1,5539
1821111,152451,8,6287
1169199,159343,16,30363
3362538,180910,7,26604
1066264,145917,12,10761
338503,35011,21,27544
1986859,85221,14,22935
1114738,155833,33,34050
2611804,57659,12,42265
261447,98903,12,11201
1608165,44380,1,33967
518759,48701,6,432
2354143,50082,5,24852
1972664,7234,7,17122
2246865,22875,14,11639
3352922,162717,2,22046
2694932,189792,7,34234
2467288,73581,32,20995
2389245,141287,2,21137
802727,66913,21,32566
1775784,180256,26,21137
827522,183484,1,15164
3176271,75705,39,27020
1204960,136724,13,46969
2256338,53306,1,5496
467980,167069,65,18523
381545,174690,10,24852
623510,39901,36,6719
3187975,133464,5,31506
1543478,1830,15,19660
625758,84065,29,48857
77346,115959,28,6361
1672036,178590,25,16927
2873956,136134,56,48222
3109276,105250,5,34230
551612,198354,16,39877
3067995,181249,16,34466
2764479,27141,2,1181
135174,71050,4,4605
3409555,173189,39,42625
1995536,198910,62,47674
2571143,100698,6,33682
2169971,84641,13,21903
856293,8454,16,21137
1014457,6203,12,47144
2279591,95069,59,35217
1280753,63685,6,36606
516891,199880,28,29328
2259453,103441,44,24884
1518825,195098,2,42719
3035524,22360,3,8460
740253,73642,8,11520
1332102,63224,7,16349
1011518,183076,10,45437
1543421,43189,7,28842
2579644,203752,29,49583
2018061,60552,4,23165
1435565,73080,16,890
1186457,22440,17,14376
571430,164806,16,43005
562244,41438,4,3560
2673808,35179,4,17794
138616,48063,14,4137
1706953,113543,27,5547
505535,41898,10,30135
2721483,127988,55,47209
1277677,158102,1,36313
2401760,49902,54,45045
2817079,98574,3,7503
2475547,32569,34,11422
2340112,54898,18,44514
1857166,22622,7,13176
1687746,98891,1,17200
2242079,89211,16,26940
2673428,182915,28,18583
160817,29164,1,35561
380682,97189,44,35221
51189,75642,27,26452
897673,33212,5,16192
1794690,50470,12,31992
1175965,48229,10,276
177755,188461,11,24852
1116742,34394,2,39475
3323868,113384,7,37032
1154657,183844,67,25499
1596839,168848,25,17183
3236571,137329,1,17902
786507,185215,23,5769
1534516,11472,1,27156
649064,27910,9,23752
3077893,44285,50,40310
2363879,198261,76,7704
2883002,153107,82,21137
3164857,135938,15,47388
1035269,198584,17,7563
2929445,180724,2,13176
3347221,112274,6,13176
2895911,37879,31,17835
3178702,144271,6,11759
2108576,190562,5,11009
3057080,109062,28,44201
2224496,165132,2,28278
2488856,99765,2,7946
2042300,18878,15,45007
2767492,152029,8,35140
422628,41569,42,27086
2782210,28822,23,22935
1247217,113774,2,15727
1980489,59569,21,16797
962253,68428,13,30720
2907979,91822,35,13852
2866139,176916,18,36714
205760,78638,9,39108
1477826,158849,43,18883
801759,4730,21,16953
430623,140088,2,31506
2816709,88974,9,13292
326080,124362,38,49175
2361954,179667,36,1398
448966,116389,1,47144
1922341,110014,34,49383
1632453,176892,1,28016
176908,137896,2,43154
78103,90481,28,11452
2785235,143346,4,41360
1830372,10364,3,13176
1230994,58169,9,36472
1066714,14882,6,39275
1892290,8832,51,42265
1912775,126619,8,13802
387790,183884,6,45007
942801,71415,6,14853
2375311,181540,66,44698
863344,83303,23,21938
912022,125419,21,27104
389366,199346,3,13829
3271103,58670,6,18419
2294275,72339,12,26842
491771,89941,8,29874
1786183,164833,47,10070
1304953,119625,7,4966
156881,71106,52,39877
265964,168839,8,39619
3107092,153477,3,48109
1251362,29672,74,43122
145518,181646,9,22888
1834506,154382,16,16349
275150,97526,47,38159
1999157,8550,6,28476
1491416,82802,9,15685
934977,162688,16,29251
2450797,124561,7,31927
982326,201776,60,45249
1646128,176690,31,49175
1469177,77337,13,35921
265730,108863,3,31589
198716,161560,14,3771
1647198,81943,23,4544
890023,136758,13,31674
453972,2489,28,6873
613001,1027,31,46138
188154,22650,9,13974
84483,133330,6,24954
103432,151271,7,9390
64195,82030,5,27662
1394965,167590,8,44931
276869,12115,43,35221
2302766,171113,4,44628
1287185,14798,6,34969
521727,116063,45,13176
2396390,156999,5,30489
201410,172519,3,21137
1761116,128494,37,20909
3290370,86221,22,9124
934063,138904,11,32177
984310,188372,25,10581
514255,30675,11,30953
3013599,28980,20,41556
1776693,34457,12,19762
2367548,63905,9,4138
2620873,171671,58,18465
3052786,59021,43,39121
3106723,26322,16,7781
1681548,168443,25,27845
846111,142574,5,44075
245188,187795,4,21137
1067941,118458,10,47209
17329,139718,3,5566
2064514,109347,9,10121
1598458,166541,22,29382
1606098,42822,2,16609
3284075,36471,2,24489
1319528,54935,3,19819
62141,65157,17,5025
2344446,134193,1,35561
1369269,122670,7,38400
2064902,138210,5,48137
793158,94636,8,34969
2111100,31740,13,25072
317782,95809,15,13629
326996,34344,4,7930
2373738,125841,2,3330
927957,184236,17,48679
2955226,202946,46,13548
2138445,197640,89,42828
2910987,173418,8,36011
1379763,4861,2,28829
2326785,54500,8,2488
3103766,6801,65,46823
2943433,44062,13,40825
1683337,51149,4,29582
1354877,163358,8,36736
909164,136479,2,35951
1008208,145672,42,38656
956217,21999,47,5884
1876957,142382,5,1100
1830986,191867,8,47626
2484223,20158,21,32622
325853,898,23,14462
1566294,40274,2,37276
1015055,173275,14,35939
1511843,115072,2,44422
3396655,140113,12,13497
1828983,176896,69,38573
1898901,84511,8,27531
2618695,190203,7,8277
1257580,76762,40,16174
3379887,123492,10,49007
1851111,49774,19,44031
2090896,204446,27,36854
3365598,158932,13,39275
1041805,75249,2,49044
1276585,3484,13,6287
627648,8801,17,45066
883032,72480,2,47630
2066841,116313,1,7131
1107547,54301,1,28118
78526,199018,7,49075
594451,111489,5,43352
1173359,198103,48,32403
69118,80013,3,39812
21712,151409,94,8021
2015264,172289,4,35004
1071979,205262,41,4889
89368,200390,4,15074
1730110,18044,3,27690
1844972,8577,3,43352
584852,41745,12,29987
1537879,153859,14,46900
1765677,75310,5,23734
1871709,95167,8,10637
1363594,148815,3,35726
2946685,152797,15,26282
1754748,83665,15,19134
1125988,1748,16,40910
2774484,204224,11,3696
1766169,142556,12,45588
1649835,149622,14,30696
1432139,1508,3,47626
3388072,118703,47,23954
3379443,20379,11,24925
987679,179069,27,23265
1212355,140221,34,5240
2659804,64086,13,5114
1870715,23185,34,39928
803981,146426,22,20328
1386727,119756,10,33768
1212319,133642,71,14992
1288425,106043,12,20082
58860,152504,11,18441
686753,203887,4,40760
2092767,170982,2,18337
2991035,126808,27,13170
3283101,2354,7,9339
455715,167598,8,39408
3082617,114084,48,12409
2049333,6710,57,11760
1252768,163497,3,44799
583587,53983,4,45535
1588081,51546,5,14499
3417273,166452,12,7185
713511,103122,21,36127
3360974,185693,5,1025
1265366,135854,49,13113
410330,23533,5,35205
2540527,56793,36,43713
573522,178871,22,33768
1602291,54603,14,13045
3349830,184144,20,41674
554993,103956,1,24838
1938917,157418,2,24009
2483766,163789,52,8193
1291173,172665,4,26349
72539,196086,29,17530
2763598,186678,2,16953
2286581,130214,21,3977
1279886,171792,16,1577
1568433,78154,28,34254
928551,143024,34,10208
683047,111053,7,27845
769232,176811,66,41960
1653786,66153,11,45698
3041795,115045,4,30353
3221757,123620,20,45965
3241203,77496,20,25890
432899,205011,2,26209
22897,166980,27,43352
3121452,173245,31,30340
3173153,532,3,33493
198314,17580,11,28699
2590173,103653,6,33248
1905285,47064,8,18618
2015438,66872,11,48988
354974,34594,17,38313
2547562,88344,22,21376
497439,72577,13,44014
322087,158752,12,13176
904961,92787,4,11201
1953970,30885,2,37053
1637693,153180,21,18838
1215546,192758,6,34243
394208,195491,9,37687
2732330,195304,11,21662
1092929,179640,16,10749
1741754,103578,24,28836
670700,12967,3,24852
975378,99937,9,8955
2934650,205012,2,3952
472825,106074,4,29228
1937522,131797,17,12341
261438,24482,11,34688
147010,16764,13,23375
2572287,126492,4,21903
445398,122684,2,13176
1866336,47251,43,41064
289626,33812,31,19678
2280324,163258,9,27845
2634261,74986,2,26882
3396983,195273,1,27966
173678,133013,54,2108
3124964,46155,6,30233
461123,154848,4,26892
2988642,199653,1,8859
3061666,79003,8,10998
703404,184475,7,13249
32857,187340,2,47766
3099535,53300,5,39928
1681208,3838,29,11520
2537457,72046,2,1516
1944242,126305,57,37449
1616458,166226,19,8021
171752,149793,5,39877
2138684,78506,6,29429
1602480,3492,33,7349
2171612,185775,34,14267
2186405,88278,23,36695
333812,130375,7,28993
2761528,43638,3,32299
480032,114950,16,33465
2539484,12797,2,36618
413948,138585,13,47788
2942306,127991,18,22922
454226,34248,8,37886
484109,132244,1,29689
2504426,70370,36,40723
2498851,149645,13,24179
1573774,171048,8,17183
803021,175006,35,47626
2909084,151520,18,21137
1999771,165464,7,26309
156645,99283,2,4812
368122,190887,87,16185
1031073,17384,35,27531
1954400,44050,19,37675
159546,130183,9,48094
1817802,188655,22,42768
2656605,140369,2,25146
2391148,198973,2,7021
1380264,71760,56,3188
1595241,180622,4,18993
1611242,115906,34,50
2495034,21096,14,39475
2833194,56020,8,7035
1406468,57452,13,44987
2379760,84197,3,13176
3035109,31996,20,40724
3372175,78725,19,16521
543341,58155,1,31343
1808376,51523,15,1744
526815,34988,10,45938
2193492,155978,28,34217
3160224,5732,94,27156
1207283,85882,29,31101
594714,183625,20,27966
3194787,59073,2,14897
2337428,182729,1,18362
1811725,128145,4,17794
2778505,5051,26,27845
2389065,122652,3,40342
2282523,160137,1,3142
2397261,117088,20,45066
2840302,196343,13,39858
2418102,20007,26,37646
1160198,190542,49,19508
74593,192987,4,22825
3212830,139494,31,13176
97090,85321,28,10409
1234398,173304,8,4920
187787,49318,31,44815
1439191,67042,4,7600
2495554,133532,5,32691
812815,103770,6,738
1582742,195852,1,20734
1160337,157368,28,22275
330178,59170,5,43352
990865,15634,26,39921
2541256,47218,20,42731
1042411,38992,1,32624
1502973,183734,12,890
1877518,182816,6,10666
106277,202677,26,27953
2857512,95741,25,17622
729135,186595,2,23094
1064219,40534,17,21288
105344,127518,31,29319
2558805,47644,9,21903
1723837,63925,11,40268
1162175,122860,20,47209
1831447,61748,21,9387
2839184,198763,30,44
2215847,205049,41,44683
1662981,145163,1,22963
1933434,82738,9,13852
903712,77697,16,44632
2769185,204919,31,38277
2530409,154480,33,47866
2743638,21892,14,49306
2337550,77898,3,39190
1487938,133665,17,31022
747089,152651,8,7021
609996,34748,1,13176
2776160,66919,9,22935
3246539,18475,6,27243
1474663,194914,1,27966
2570625,156979,15,34262
584967,78905,13,1391
2418472,85523,47,40310
230452,128143,58,3990
1892270,29775,37,13176
1439053,59082,3,49107
3265775,182886,19,23375
1567498,159022,1,32478
1617396,169032,34,10603
2902771,99823,9,35535
1717425,177291,4,12585
1285482,85365,2,7376
17032,17420,25,28199
1632614,156905,2,25608
2423602,160370,15,33301
3383170,197577,5,25544
3194894,85206,36,13984
2859488,112326,11,47766
739295,61005,55,21137
2986898,153462,1,44142
943438,197728,3,325
2371151,119055,12,5595
1069946,15254,3,18519
444425,59049,3,11352
1881925,167,4,47759
574468,98744,14,27548
1668757,47763,54,30489
3310486,97200,1,18880
473015,57009,30,10621
2735971,23621,2,18451
2740550,193059,13,26738
2642593,180204,7,30391
507957,145549,22,12797
911444,83992,54,41290
2498058,30568,7,2228
2046057,34249,22,40706
2719130,12440,2,28373
3331366,18014,23,39275
1390987,127237,7,27189
2238671,43675,49,13823
1908512,177290,7,35678
1514003,13628,41,46206
810776,134477,2,1463
251755,122621,6,35846
3055879,28950,38,42592
388071,100487,45,49492
2763524,71240,16,17634
1786729,103471,21,21903
3028788,134465,41,26698
1833597,175097,17,21938
2525363,146258,1,16185
1315043,20162,12,30480
1718005,41866,11,8968
113964,204183,29,42701
2517229,116342,18,14147
1530774,120433,25,19660
2458343,124938,12,13966
1780366,67771,5,25552
220045,119610,50,1940
2611208,111921,23,39559
238635,186085,11,21783
1894491,102507,2,13541
890767,113446,12,42441
351548,74588,7,5677
52110,205162,3,11615
113284,166568,4,36011
2399135,47509,2,22008
1143369,120866,28,40078
1554911,194980,26,21715
2608407,138423,1,25093
3251477,63360,6,29704
1263367,87531,5,43829
3104094,178926,1,40604
454847,163880,13,2228
3216847,76442,10,48299
798881,153799,3,13575
523252,12833,10,12013
448139,136888,15,23230
1011164,124846,1,32177
803056,165724,8,13176
352477,144222,25,12427
2422939,58892,34,7010
1562755,15355,5,35762
2254017,3375,39,44
1528523,45162,4,18150
3110864,53829,38,432
2360819,179319,14,49610
2568092,17817,1,15177
2504965,40601,1,41220
3331628,98236,14,36186
3256560,190751,4,37693
1536776,626,29,42403
2061362,54665,8,6475
121137,32442,12,1160
1055948,48649,2,890
1770321,154639,16,36675
983690,4672,4,29153
2755887,137841,9,28733
883804,53035,3,24852
856647,151266,9,19706
58071,132575,11,13984
778484,3047,2,43183
